SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO44585,1,28790,312,20191004,20191014,20191011,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44855,1,26692,320,20191107,20191117,20191114,1,19,6,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO45102,1,29274,310,20191205,20191215,20191212,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45388,1,25986,350,20200107,20200117,20200114,1,100,1,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO45659,1,26003,349,20200210,20200220,20200217,1,100,4,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO45903,1,15619,310,20200315,20200325,20200322,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46195,1,12027,314,20200412,20200422,20200419,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46470,1,14915,322,20200512,20200522,20200519,1,100,1,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO46749,1,12350,354,20200608,20200618,20200615,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47095,1,25095,370,20200704,20200714,20200711,1,19,6,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47302,1,12670,360,20200726,20200805,20200802,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO47621,1,14044,385,20200825,20200904,20200901,1,100,4,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO47901,1,13075,354,20200922,20201002,20200929,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO48241,1,26520,360,20201025,20201104,20201101,1,100,1,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48562,1,17085,375,20201114,20201124,20201121,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48834,1,26695,352,20201205,20201215,20201212,1,100,4,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49173,1,14047,352,20210101,20210111,20210108,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49380,1,15542,337,20210121,20210131,20210128,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49693,1,17741,369,20210214,20210224,20210221,2,100,8,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO49974,1,24248,371,20210308,20210318,20210315,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO50181,1,19257,385,20210330,20210409,20210406,1,100,8,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO50522,1,17780,389,20210419,20210429,20210426,1,100,7,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO50554,1,21015,321,20210422,20210502,20210429,1,100,8,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50863,1,27552,356,20210510,20210520,20210517,1,100,4,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO51070,1,24477,373,20210529,20210608,20210605,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO51246,2,25625,479,20210603,20210613,20210610,1,100,8,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO51321,1,18246,376,20210609,20210619,20210616,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51396,2,13849,475,20210613,20210623,20210620,1,100,1,1,69.9900,69.9900,0.0000,0,26.1763,26.1763,69.9900,5.5992,1.7498,,,1
SO51469,5,11168,480,20210618,20210628,20210625,1,100,4,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO51545,1,19382,374,20210623,20210703,20210630,2,98,10,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51620,2,21040,539,20210627,20210707,20210704,1,98,10,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO51888,3,29079,473,20210701,20210711,20210708,1,100,4,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO51970,2,17305,529,20210703,20210713,20210710,1,6,9,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52061,1,20158,584,20210704,20210714,20210711,1,6,9,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO52153,1,13521,372,20210707,20210717,20210714,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO52235,3,23277,484,20210708,20210718,20210715,1,100,4,1,7.9500,7.9500,0.0000,0,2.9733,2.9733,7.9500,0.6360,0.1988,,,1
SO52312,3,29428,477,20210709,20210719,20210716,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52397,4,11683,225,20210711,20210721,20210718,1,100,4,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52482,4,16324,217,20210713,20210723,20210720,1,98,10,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52570,1,21647,584,20210714,20210724,20210721,1,100,1,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO52653,3,14339,477,20210716,20210726,20210723,1,100,4,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52739,2,19726,528,20210718,20210728,20210725,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52826,4,11647,477,20210719,20210729,20210726,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52911,1,26838,530,20210721,20210731,20210728,1,100,7,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO53004,2,16482,222,20210724,20210803,20210731,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO53087,2,28810,491,20210725,20210804,20210801,1,100,4,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO53174,1,22946,583,20210726,20210805,20210802,1,6,9,1,1700.9900,1700.9900,0.0000,0,1082.5100,1082.5100,1700.9900,136.0792,42.5248,,,1
SO55508,2,25224,480,20210903,20210913,20210910,2,6,9,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56428,3,27967,477,20210919,20210929,20210926,1,98,10,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56512,1,14492,528,20210921,20211001,20210928,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56592,3,19768,479,20210922,20211002,20210929,1,100,4,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO56678,1,16364,374,20210924,20211004,20211001,1,100,4,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO56758,1,12218,355,20210926,20211006,20211003,1,100,8,1,2319.9900,2319.9900,0.0000,0,1265.6195,1265.6195,2319.9900,185.5992,57.9998,,,1
SO56845,1,24818,563,20210927,20211007,20211004,1,100,1,1,2384.0700,2384.0700,0.0000,0,1481.9379,1481.9379,2384.0700,190.7256,59.6018,,,1
SO56942,3,17046,231,20210929,20211009,20211006,1,6,9,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO57210,1,20530,478,20211001,20211011,20211008,1,100,1,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO57301,3,24914,539,20211003,20211013,20211010,1,6,9,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO43700,1,14501,336,20190701,20190711,20190708,1,100,4,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO43982,1,25271,342,20190723,20190802,20190730,1,6,9,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO44249,1,13845,313,20190826,20190905,20190902,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44586,1,28794,314,20191004,20191014,20191011,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44856,1,14651,328,20191107,20191117,20191114,1,100,1,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO45103,1,29140,310,20191206,20191216,20191213,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45389,1,11090,310,20200107,20200117,20200114,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45660,1,19797,312,20200210,20200220,20200217,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45904,1,20241,311,20200315,20200325,20200322,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46196,1,12109,310,20200412,20200422,20200419,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46471,1,14979,310,20200512,20200522,20200519,1,100,8,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46750,1,16054,377,20200609,20200619,20200616,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47096,1,26283,354,20200704,20200714,20200711,1,100,4,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47303,1,26029,323,20200726,20200805,20200802,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47622,1,20837,339,20200825,20200904,20200901,1,98,10,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47902,1,13076,360,20200922,20201002,20200929,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48242,1,26532,356,20201025,20201104,20201101,1,100,4,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO48563,1,20831,341,20201114,20201124,20201121,1,100,8,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48835,1,21148,360,20201205,20201215,20201212,1,19,6,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO49174,1,14049,354,20210101,20210111,20210108,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO49381,1,15553,333,20210121,20210131,20210128,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49694,1,17968,368,20210214,20210224,20210221,1,98,10,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO49975,1,16291,370,20210309,20210319,20210316,1,100,7,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO50182,1,21067,325,20210330,20210409,20210406,1,98,10,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50523,1,12860,360,20210419,20210429,20210426,1,98,10,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50555,1,21006,329,20210422,20210502,20210429,1,100,8,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50864,1,13411,356,20210510,20210520,20210517,1,98,10,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO51071,1,21655,360,20210530,20210609,20210606,1,19,6,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO51246,3,25625,477,20210603,20210613,20210610,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51321,2,18246,479,20210609,20210619,20210616,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO51396,3,13849,473,20210613,20210623,20210620,1,100,1,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO51470,1,26657,584,20210618,20210628,20210625,1,6,9,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO51546,1,26381,374,20210623,20210703,20210630,1,100,8,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51620,3,21040,529,20210627,20210707,20210704,1,98,10,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO51889,1,27659,538,20210701,20210711,20210708,1,100,1,1,21.4900,21.4900,0.0000,0,8.0373,8.0373,21.4900,1.7192,0.5373,,,1
SO51970,3,17305,225,20210703,20210713,20210710,1,6,9,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52061,2,20158,222,20210704,20210714,20210711,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52154,1,18251,374,20210707,20210717,20210714,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO52236,1,23050,536,20210708,20210718,20210715,1,100,1,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO52312,4,29428,479,20210709,20210719,20210716,1,100,8,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO52398,1,20159,584,20210711,20210721,20210718,1,6,9,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO52483,1,11223,529,20210713,20210723,20210720,1,19,6,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52570,2,21647,479,20210714,20210724,20210721,1,100,1,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO52653,4,14339,214,20210716,20210726,20210723,1,100,4,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52739,3,19726,480,20210718,20210728,20210725,1,19,6,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO52826,5,11647,225,20210719,20210729,20210726,1,19,6,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52911,2,26838,541,20210721,20210731,20210728,1,100,7,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO53004,3,16482,234,20210724,20210803,20210731,1,6,9,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO53088,1,11226,480,20210725,20210804,20210801,1,100,1,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO53174,2,22946,529,20210726,20210805,20210802,1,6,9,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO55509,1,11760,529,20210903,20210913,20210910,1,6,9,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO56429,1,28113,586,20210919,20210929,20210926,1,6,9,1,742.3500,742.3500,0.0000,0,461.4448,461.4448,742.3500,59.3880,18.5588,,,1
SO56512,2,14492,480,20210921,20211001,20210928,2,100,1,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56592,4,19768,225,20210922,20211002,20210929,1,100,4,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO56678,2,16364,529,20210924,20211004,20211001,1,100,4,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO56758,2,12218,485,20210926,20211006,20211003,1,100,8,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO56845,2,24818,489,20210927,20211007,20211004,1,100,1,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO56943,1,18768,580,20210929,20211009,20211006,1,6,9,1,1700.9900,1700.9900,0.0000,0,1082.5100,1082.5100,1700.9900,136.0792,42.5248,,,1
SO57210,2,20530,477,20211001,20211011,20211008,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO57302,1,24916,382,20211003,20211013,20211010,2,6,9,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
SO43701,1,11003,346,20190701,20190711,20190708,1,6,9,1,3399.9900,3399.9900,0.0000,0,1912.1544,1912.1544,3399.9900,271.9992,84.9998,,,1
SO43983,1,28017,314,20190724,20190803,20190731,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44250,1,28167,312,20190826,20190905,20190902,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44587,1,28627,311,20191004,20191014,20191011,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44857,1,18484,310,20191107,20191117,20191114,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45104,1,29142,310,20191206,20191216,20191213,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45390,1,19560,310,20200107,20200117,20200114,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45661,1,25827,342,20200210,20200220,20200217,1,6,9,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO45905,1,20152,311,20200315,20200325,20200322,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46197,1,26061,347,20200412,20200422,20200419,1,100,4,1,3399.9900,3399.9900,0.0000,0,1912.1544,1912.1544,3399.9900,271.9992,84.9998,,,1
SO46472,1,12248,344,20200512,20200522,20200519,1,6,9,1,3399.9900,3399.9900,0.0000,0,1912.1544,1912.1544,3399.9900,271.9992,84.9998,,,1
SO46751,1,12934,377,20200609,20200619,20200616,1,100,4,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47097,1,21257,370,20200704,20200714,20200711,1,6,9,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47304,1,16272,379,20200727,20200806,20200803,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47623,1,21569,369,20200825,20200904,20200901,2,6,9,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47903,1,14714,368,20200923,20201003,20200930,1,100,7,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO48243,1,22411,371,20201025,20201104,20201101,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48564,1,17218,375,20201114,20201124,20201121,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48836,1,13959,360,20201205,20201215,20201212,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO49175,1,23431,370,20210101,20210111,20210108,1,6,9,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO49382,1,25030,383,20210121,20210131,20210128,1,6,9,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO49695,1,12499,362,20210214,20210224,20210221,2,100,8,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO49976,1,13906,375,20210309,20210319,20210316,1,100,1,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO50183,1,20912,329,20210330,20210409,20210406,1,100,8,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50524,1,15914,321,20210419,20210429,20210426,1,100,1,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50556,1,13927,377,20210422,20210502,20210429,1,100,4,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO50865,1,11582,362,20210510,20210520,20210517,2,100,7,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO51072,1,27571,352,20210530,20210609,20210606,1,100,4,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO51246,4,25625,214,20210603,20210613,20210610,1,100,8,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO51322,1,12296,374,20210609,20210619,20210616,1,100,7,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51397,1,11835,359,20210613,20210623,20210620,1,19,6,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO51470,2,26657,217,20210618,20210628,20210625,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO51546,2,26381,477,20210623,20210703,20210630,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51620,4,21040,488,20210627,20210707,20210704,1,98,10,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO51889,2,27659,490,20210701,20210711,20210708,1,100,1,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO51970,4,17305,486,20210703,20210713,20210710,1,6,9,1,159.0000,159.0000,0.0000,0,59.4660,59.4660,159.0000,12.7200,3.9750,,,1
SO52062,1,25146,225,20210704,20210714,20210711,1,100,1,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO52154,2,18251,479,20210707,20210717,20210714,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO52236,2,23050,528,20210708,20210718,20210715,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52313,1,28409,541,20210709,20210719,20210716,1,100,8,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO52398,2,20159,479,20210711,20210721,20210718,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO52483,2,11223,222,20210713,20210723,20210720,1,19,6,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52570,3,21647,477,20210714,20210724,20210721,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52654,1,16870,485,20210716,20210726,20210723,1,19,6,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO52740,1,11723,536,20210718,20210728,20210725,1,19,6,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO52827,1,11663,359,20210719,20210729,20210726,1,100,1,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO52911,3,26838,480,20210721,20210731,20210728,2,100,7,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO53005,1,11493,363,20210724,20210803,20210731,1,98,10,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO53089,1,11200,530,20210725,20210804,20210801,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO53174,3,22946,539,20210726,20210805,20210802,1,6,9,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO55509,2,11760,487,20210903,20210913,20210910,1,6,9,1,54.9900,54.9900,0.0000,0,20.5663,20.5663,54.9900,4.3992,1.3748,,,1
SO56429,2,28113,486,20210919,20210929,20210926,1,6,9,1,159.0000,159.0000,0.0000,0,59.4660,59.4660,159.0000,12.7200,3.9750,,,1
SO56513,1,17226,537,20210921,20211001,20210928,1,98,10,1,35.0000,35.0000,0.0000,0,13.0900,13.0900,35.0000,2.8000,0.8750,,,1
SO56593,1,23762,384,20210922,20211002,20210929,1,98,10,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
